"Date","Location","Confirmed","Cured","Deaths","Hosp","DI_Confirmed","DI_Cured","DI_Deaths","DI_Hosp"
"2020/03/16","Riau",0,0,0,0,0,0,0,0
"2020/03/17","Riau",0,0,0,0,0,0,0,0
"2020/03/18","Riau",1,0,0,1,1,0,0,1
"2020/03/19","Riau",2,0,0,2,1,0,0,1
"2020/03/20","Riau",1,0,0,1,-1,0,0,-1
"2020/03/21","Riau",1,0,0,1,0,0,0,0
"2020/03/22","Riau",1,0,0,1,0,0,0,0
"2020/03/23","Riau",1,0,0,1,0,0,0,0
"2020/03/24","Riau",2,0,0,2,1,0,0,1
"2020/03/25","Riau",1,0,0,1,-1,0,0,-1
"2020/03/26","Riau",2,0,0,2,1,0,0,1
"2020/03/27","Riau",1,0,0,1,-1,0,0,-1
"2020/03/28","Riau",1,0,0,1,0,0,0,0
"2020/03/29","Riau",2,0,0,2,1,0,0,1
"2020/03/30","Riau",3,0,0,3,1,0,0,1
"2020/03/31","Riau",3,0,0,3,0,0,0,0
"2020/04/01","Riau",3,1,0,2,0,1,0,-1
"2020/04/02","Riau",7,1,0,6,4,0,0,4
"2020/04/03","Riau",10,1,0,9,3,0,0,3
"2020/04/04","Riau",10,1,0,9,0,0,0,0
"2020/04/05","Riau",11,1,0,10,1,0,0,1
"2020/04/06","Riau",12,1,0,11,1,0,0,1
"2020/04/07","Riau",12,1,0,11,0,0,0,0
"2020/04/08","Riau",12,1,0,11,0,0,0,0
"2020/04/09","Riau",12,1,0,11,0,0,0,0
"2020/04/10","Riau",13,1,0,12,1,0,0,1
"2020/04/11","Riau",16,1,0,15,3,0,0,3
"2020/04/12","Riau",16,1,0,15,0,0,0,0
"2020/04/13","Riau",20,1,0,19,4,0,0,4
"2020/04/14","Riau",20,1,0,19,0,0,0,0
"2020/04/15","Riau",20,1,0,19,0,0,0,0
"2020/04/16","Riau",24,5,3,16,4,4,3,-3
"2020/04/17","Riau",26,9,4,13,2,4,1,-3
"2020/04/18","Riau",30,9,4,17,4,0,0,4
"2020/04/19","Riau",30,9,4,17,0,0,0,0
"2020/04/20","Riau",34,9,4,21,4,0,0,4
"2020/04/21","Riau",35,9,4,22,1,0,0,1
"2020/04/22","Riau",35,9,4,22,0,0,0,0
"2020/04/23","Riau",36,9,4,23,1,0,0,1
"2020/04/24","Riau",36,12,4,20,0,3,0,-3
"2020/04/25","Riau",38,13,4,21,2,1,0,1
"2020/04/26","Riau",39,14,4,21,1,1,0,0
"2020/04/27","Riau",39,14,4,21,0,0,0,0
"2020/04/28","Riau",40,15,4,21,1,1,0,0
"2020/04/29","Riau",41,15,4,22,1,0,0,1
"2020/04/30","Riau",41,16,4,21,0,1,0,-1
"2020/05/01","Riau",42,16,4,22,1,0,0,1
"2020/05/02","Riau",45,23,5,17,3,7,1,-5
"2020/05/03","Riau",53,26,5,22,8,3,0,5
"2020/05/04","Riau",58,26,6,26,5,0,1,4
"2020/05/05","Riau",61,27,6,28,3,1,0,2
"2020/05/06","Riau",61,28,6,27,0,1,0,-1
"2020/05/07","Riau",66,28,6,32,5,0,0,5
"2020/05/08","Riau",69,28,6,35,3,0,0,3
"2020/05/09","Riau",71,38,6,27,2,10,0,-8
"2020/05/10","Riau",73,39,6,28,2,1,0,1
"2020/05/11","Riau",74,46,6,22,1,7,0,-6
"2020/05/12","Riau",81,49,6,26,7,3,0,4
"2020/05/13","Riau",88,49,6,33,7,0,0,7
"2020/05/14","Riau",94,49,6,39,6,0,0,6
"2020/05/15","Riau",95,53,6,36,1,4,0,-3
"2020/05/16","Riau",95,54,6,35,0,1,0,-1
"2020/05/17","Riau",99,60,6,33,4,6,0,-2
"2020/05/18","Riau",101,61,6,34,2,1,0,1
"2020/05/19","Riau",106,62,6,38,5,1,0,4
"2020/05/20","Riau",107,63,6,38,1,1,0,0
"2020/05/21","Riau",108,63,6,39,1,0,0,1
"2020/05/22","Riau",109,66,6,37,1,3,0,-2
"2020/05/23","Riau",110,66,6,38,1,0,0,1
"2020/05/24","Riau",111,66,6,39,1,0,0,1
"2020/05/25","Riau",111,66,6,39,0,0,0,0
"2020/05/26","Riau",111,76,6,29,0,10,0,-10
"2020/05/27","Riau",111,77,6,28,0,1,0,-1
"2020/05/28","Riau",111,80,6,25,0,3,0,-3
"2020/05/29","Riau",117,84,6,27,6,4,0,2
"2020/05/30","Riau",117,85,6,26,0,1,0,-1
"2020/05/31","Riau",117,88,6,23,0,3,0,-3
"2020/06/01","Riau",117,89,6,22,0,1,0,-1
"2020/06/02","Riau",117,92,6,19,0,3,0,-3
"2020/06/03","Riau",117,96,6,15,0,4,0,-4
"2020/06/04","Riau",117,99,6,12,0,3,0,-3
"2020/06/05","Riau",117,100,6,11,0,1,0,-1
"2020/06/06","Riau",118,101,6,11,1,1,0,0
"2020/06/07","Riau",118,101,6,11,0,0,0,0
"2020/06/08","Riau",118,103,6,9,0,2,0,-2
"2020/06/09","Riau",120,107,6,7,2,4,0,-2
"2020/06/10","Riau",120,107,6,7,0,0,0,0
"2020/06/11","Riau",120,107,6,7,0,0,0,0
"2020/06/12","Riau",120,108,6,6,0,1,0,-1
"2020/06/13","Riau",125,109,6,10,5,1,0,4
"2020/06/14","Riau",125,109,6,10,0,0,0,0
"2020/06/15","Riau",126,111,6,9,1,2,0,-1
"2020/06/16","Riau",126,111,6,9,0,0,0,0
"2020/06/17","Riau",128,112,6,10,2,1,0,1
"2020/06/18","Riau",134,113,8,13,6,1,2,3
"2020/06/19","Riau",142,114,8,20,8,1,0,7
"2020/06/20","Riau",142,116,8,18,0,2,0,-2
"2020/06/21","Riau",142,116,8,18,0,0,0,0
"2020/06/22","Riau",166,117,8,41,24,1,0,23
"2020/06/23","Riau",193,117,9,67,27,0,1,26
"2020/06/24","Riau",217,120,9,88,24,3,0,21
"2020/06/25","Riau",220,121,10,89,3,1,1,1
"2020/06/26","Riau",223,121,10,92,3,0,0,3
"2020/06/27","Riau",223,121,10,92,0,0,0,0
"2020/06/28","Riau",224,139,10,75,1,18,0,-17
"2020/06/29","Riau",226,166,10,50,2,27,0,-25
"2020/06/30","Riau",226,176,10,40,0,10,0,-10
"2020/07/01","Riau",227,178,10,39,1,2,0,-1
"2020/07/02","Riau",228,188,10,30,1,10,0,-9
"2020/07/03","Riau",232,200,10,22,4,12,0,-8
"2020/07/04","Riau",233,205,10,18,1,5,0,-4
"2020/07/05","Riau",234,208,10,16,1,3,0,-2
"2020/07/06","Riau",235,212,11,12,1,4,1,-4
"2020/07/07","Riau",236,214,11,11,1,2,0,-1
"2020/07/08","Riau",236,215,11,10,0,1,0,-1
"2020/07/09","Riau",238,216,11,11,2,1,0,1
"2020/07/10","Riau",238,217,11,10,0,1,0,-1
"2020/07/11","Riau",239,217,11,11,1,0,0,1
"2020/07/12","Riau",240,218,11,11,1,1,0,0
"2020/07/13","Riau",243,221,11,11,3,3,0,0
"2020/07/14","Riau",246,221,11,14,3,0,0,3
"2020/07/15","Riau",246,222,11,13,0,1,0,-1
"2020/07/16","Riau",251,224,11,16,5,2,0,3
"2020/07/17","Riau",256,224,11,21,5,0,0,5
"2020/07/18","Riau",261,224,11,26,5,0,0,5
"2020/07/19","Riau",287,230,11,46,26,6,0,20
"2020/07/20","Riau",287,230,11,46,0,0,0,0
"2020/07/21","Riau",310,232,11,67,23,2,0,21
"2020/07/22","Riau",348,232,11,105,38,0,0,38
"2020/07/23","Riau",350,233,11,106,2,1,0,1
"2020/07/24","Riau",362,234,11,117,12,1,0,11
"2020/07/25","Riau",367,244,11,112,5,10,0,-5
"2020/07/28","Riau",382,266,11,105,4,10,0,-6
"2020/07/31","Riau",445,308,12,125,19,3,0,16
"2020/08/03","Riau",506,332,13,161,50,4,1,45
"2020/08/04","Riau",577,344,13,220,71,12,0,59
"2020/08/05","Riau",606,348,13,245,29,4,0,25
"2020/08/06","Riau",621,360,13,248,15,12,0,3
"2020/08/07","Riau",656,369,13,274,35,9,0,26
"2020/08/10","Riau",773,404,14,355,67,31,1,35
"2020/08/11","Riau",789,426,14,349,16,22,0,-6
"2020/08/12","Riau",821,437,14,370,32,11,0,21
"2020/08/15","Riau",918,536,14,368,0,0,0,0
"2020/08/16","Riau",983,601,15,367,65,65,1,-1
"2020/08/17","Riau",1017,618,16,383,34,17,1,16
"2020/08/18","Riau",1039,640,16,383,22,22,0,0
"2020/08/19","Riau",1050,659,16,375,11,19,0,-8
"2020/08/20","Riau",1097,695,17,385,47,36,1,10
"2020/08/21","Riau",1132,721,17,394,35,26,0,9
"2020/08/22","Riau",1195,751,18,426,63,30,1,32
"2020/08/23","Riau",1237,767,19,451,42,16,1,25
"2020/08/24","Riau",1279,819,21,439,42,52,2,-12
"2020/08/25","Riau",1319,831,22,466,40,12,1,27
"2020/08/26","Riau",1361,854,22,485,42,23,0,19
"2020/08/30","Riau",1739,965,30,744,134,28,0,106
"2020/08/31","Riau",1846,1008,34,804,107,43,4,60
"2020/09/01","Riau",1924,1028,35,861,78,20,1,57
"2020/09/02","Riau",2031,1038,36,957,107,10,1,96
"2020/09/03","Riau",2137,1061,37,1039,106,23,1,82
"2020/09/04","Riau",2267,1116,42,1109,130,55,5,70
"2020/09/05","Riau",2445,1223,42,1180,178,107,0,71
"2020/09/06","Riau",2445,1223,42,1180,0,0,0,0
"2020/09/07","Riau",2718,1301,49,1368,273,78,7,188
"2020/09/08","Riau",2831,1344,52,1435,113,43,3,67
"2020/09/11","Riau",2969,1428,55,1486,0,0,0,0
"2020/09/12","Riau",3569,1581,62,1926,600,153,7,440
"2020/09/13","Riau",3781,1607,70,2104,212,26,8,178
"2020/09/14","Riau",3909,1693,74,2142,128,86,4,38
"2020/09/15","Riau",4054,1759,79,2216,145,66,5,74
"2020/09/16","Riau",4054,1759,79,2216,0,0,0,0
"2020/09/17","Riau",4462,1817,92,2553,408,58,13,337
"2020/09/18","Riau",4687,2012,95,2580,225,195,3,27
"2020/09/19","Riau",4990,2084,96,2810,303,72,1,230
"2020/09/20","Riau",5288,2161,100,3027,298,77,4,217
"2020/09/21","Riau",5448,2194,106,3148,160,33,6,121
"2020/09/22","Riau",5701,2327,106,3268,253,133,0,120
"2020/09/23","Riau",5889,2652,117,3120,188,325,11,-148
"2020/09/24","Riau",6120,2767,126,3227,231,115,9,107
"2020/09/25","Riau",6315,2941,131,3243,195,174,5,16
"2020/09/26","Riau",6577,3141,137,3299,262,200,6,56
"2020/09/27","Riau",6780,3335,143,3302,203,194,6,3
"2020/09/28","Riau",7034,3445,147,3442,254,110,4,140
"2020/09/29","Riau",7270,3603,151,3516,236,158,4,74
"2020/09/30","Riau",7622,3849,159,3614,352,246,8,98
"2020/10/01","Riau",7622,3849,159,3614,0,0,0,0
"2020/10/02","Riau",8068,4283,172,3613,446,434,13,-1
"2020/10/03","Riau",8240,4771,177,3292,172,488,5,-321
"2020/10/04","Riau",8403,4981,183,3239,163,210,6,-53
"2020/10/05","Riau",8701,5264,191,3246,298,283,8,7
"2020/10/06","Riau",8832,5439,197,3196,131,175,6,-50
"2020/10/07","Riau",8982,5699,199,3084,150,260,2,-112
"2020/10/08","Riau",9226,5790,202,3234,244,91,3,150
"2020/10/09","Riau",9430,5856,208,3366,204,66,6,132
"2020/10/10","Riau",9430,5856,208,3366,0,0,0,0
"2020/10/11","Riau",9971,6107,223,3641,541,251,15,275
"2020/10/12","Riau",10180,6223,225,3732,209,116,2,91
"2020/10/13","Riau",10343,6343,229,3771,163,120,4,39
"2020/10/14","Riau",10643,6488,241,3914,300,145,12,143
"2020/10/15","Riau",10824,6603,249,3972,181,115,8,58
"2020/10/16","Riau",10824,6603,249,3972,0,0,0,0
"2020/10/17","Riau",11358,6823,259,4276,534,220,10,304
"2020/10/18","Riau",11642,6935,263,4444,284,112,4,168
"2020/10/19","Riau",11839,7456,267,4116,197,521,4,-328
"2020/10/20","Riau",12006,8091,270,3645,167,635,3,-471
"2020/10/21","Riau",12319,8396,279,3644,313,305,9,-1
"2020/10/22","Riau",12601,8567,285,3749,282,171,6,105
"2020/03/03","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/04","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/05","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/06","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/07","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/08","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/09","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/10","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/11","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/12","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/13","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/14","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/15","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/16","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/17","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/18","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/19","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/20","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/21","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/22","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/23","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/24","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/25","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/26","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/27","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/28","Sulawesi Barat",0,0,0,0,0,0,0,0
"2020/03/29","Sulawesi Barat",1,0,0,1,1,0,0,1
"2020/03/30","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/03/31","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/04/01","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/04/02","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/04/03","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/04/04","Sulawesi Barat",1,0,0,1,0,0,0,0
"2020/04/05","Sulawesi Barat",2,0,0,2,1,0,0,1
"2020/04/06","Sulawesi Barat",2,0,0,2,0,0,0,0
"2020/04/07","Sulawesi Barat",2,0,0,2,0,0,0,0
"2020/04/08","Sulawesi Barat",2,0,0,2,0,0,0,0
"2020/04/09","Sulawesi Barat",2,0,0,2,0,0,0,0
"2020/04/10","Sulawesi Barat",3,0,0,3,1,0,0,1
"2020/04/11","Sulawesi Barat",5,0,1,4,2,0,1,1
"2020/04/12","Sulawesi Barat",5,2,1,2,0,2,0,-2
"2020/04/13","Sulawesi Barat",5,1,1,3,0,-1,0,1
"2020/04/14","Sulawesi Barat",5,1,1,3,0,0,0,0
"2020/04/15","Sulawesi Barat",7,1,1,5,2,0,0,2
"2020/04/16","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/17","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/18","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/19","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/20","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/21","Sulawesi Barat",7,1,1,5,0,0,0,0
"2020/04/22","Sulawesi Barat",8,1,1,6,1,0,0,1
"2020/04/23","Sulawesi Barat",8,1,1,6,0,0,0,0
"2020/04/24","Sulawesi Barat",33,1,1,31,25,0,0,25
"2020/04/25","Sulawesi Barat",35,1,1,33,2,0,0,2
"2020/04/26","Sulawesi Barat",35,1,1,33,0,0,0,0
"2020/04/27","Sulawesi Barat",35,1,1,33,0,0,0,0
"2020/04/28","Sulawesi Barat",37,2,1,34,2,1,0,1
"2020/04/29","Sulawesi Barat",38,3,1,34,1,1,0,0
"2020/04/30","Sulawesi Barat",42,3,1,38,4,0,0,4
"2020/05/01","Sulawesi Barat",43,3,1,39,1,0,0,1
"2020/05/02","Sulawesi Barat",44,4,1,39,1,1,0,0
"2020/05/03","Sulawesi Barat",44,4,1,39,0,0,0,0
"2020/05/04","Sulawesi Barat",44,4,1,39,0,0,0,0
"2020/05/05","Sulawesi Barat",58,4,2,52,14,0,1,13
"2020/05/06","Sulawesi Barat",58,4,2,52,0,0,0,0
"2020/05/07","Sulawesi Barat",58,5,2,51,0,1,0,-1
"2020/05/08","Sulawesi Barat",60,5,2,53,2,0,0,2
"2020/05/09","Sulawesi Barat",62,5,2,55,2,0,0,2
"2020/05/10","Sulawesi Barat",62,5,2,55,0,0,0,0
"2020/05/11","Sulawesi Barat",62,5,2,55,0,0,0,0
"2020/05/12","Sulawesi Barat",68,7,2,59,6,2,0,4
"2020/05/13","Sulawesi Barat",73,7,2,64,5,0,0,5
"2020/05/14","Sulawesi Barat",74,20,2,52,1,13,0,-12
"2020/05/15","Sulawesi Barat",74,22,2,50,0,2,0,-2
"2020/05/16","Sulawesi Barat",75,23,2,50,1,1,0,0
"2020/05/17","Sulawesi Barat",75,23,2,50,0,0,0,0
"2020/05/18","Sulawesi Barat",75,23,2,50,0,0,0,0
"2020/05/19","Sulawesi Barat",77,25,2,50,2,2,0,0
"2020/05/20","Sulawesi Barat",78,25,2,51,1,0,0,1
"2020/05/21","Sulawesi Barat",86,25,2,59,8,0,0,8
"2020/05/22","Sulawesi Barat",86,26,2,58,0,1,0,-1
"2020/05/23","Sulawesi Barat",86,27,2,57,0,1,0,-1
"2020/05/24","Sulawesi Barat",86,27,2,57,0,0,0,0
"2020/05/25","Sulawesi Barat",86,27,2,57,0,0,0,0
"2020/05/26","Sulawesi Barat",87,29,2,56,1,2,0,-1
"2020/05/27","Sulawesi Barat",88,32,2,54,1,3,0,-2
"2020/05/28","Sulawesi Barat",88,34,2,52,0,2,0,-2
"2020/05/29","Sulawesi Barat",88,34,2,52,0,0,0,0
"2020/05/30","Sulawesi Barat",88,34,2,52,0,0,0,0
"2020/05/31","Sulawesi Barat",92,41,2,49,4,7,0,-3
"2020/06/01","Sulawesi Barat",92,41,2,49,0,0,0,0
"2020/06/02","Sulawesi Barat",92,49,2,41,0,8,0,-8
"2020/06/03","Sulawesi Barat",92,49,2,41,0,0,0,0
"2020/06/04","Sulawesi Barat",92,49,2,41,0,0,0,0
"2020/06/05","Sulawesi Barat",92,50,2,40,0,1,0,-1
"2020/06/06","Sulawesi Barat",92,58,2,32,0,8,0,-8
"2020/06/07","Sulawesi Barat",94,61,2,31,2,3,0,-1
"2020/06/08","Sulawesi Barat",94,62,2,30,0,1,0,-1
"2020/06/09","Sulawesi Barat",94,63,2,29,0,1,0,-1
"2020/06/10","Sulawesi Barat",95,63,2,30,1,0,0,1
"2020/06/11","Sulawesi Barat",96,66,2,28,1,3,0,-2
"2020/06/12","Sulawesi Barat",97,66,2,29,1,0,0,1
"2020/06/13","Sulawesi Barat",97,70,2,25,0,4,0,-4
"2020/06/14","Sulawesi Barat",98,71,2,25,1,1,0,0
"2020/06/15","Sulawesi Barat",98,71,2,25,0,0,0,0
"2020/06/16","Sulawesi Barat",98,71,2,25,0,0,0,0
"2020/06/17","Sulawesi Barat",99,76,2,21,1,5,0,-4
"2020/06/18","Sulawesi Barat",104,76,2,26,5,0,0,5
"2020/06/19","Sulawesi Barat",104,77,2,25,0,1,0,-1
"2020/06/20","Sulawesi Barat",104,77,2,25,0,0,0,0
"2020/06/21","Sulawesi Barat",104,77,2,25,0,0,0,0
"2020/06/22","Sulawesi Barat",104,77,2,25,0,0,0,0
"2020/06/23","Sulawesi Barat",104,78,2,24,0,1,0,-1
"2020/06/24","Sulawesi Barat",105,78,2,25,1,0,0,1
"2020/06/25","Sulawesi Barat",106,79,2,25,1,1,0,0
"2020/06/26","Sulawesi Barat",108,79,2,27,2,0,0,2
"2020/06/27","Sulawesi Barat",112,83,2,27,4,4,0,0
"2020/06/28","Sulawesi Barat",114,83,2,29,2,0,0,2
"2020/06/29","Sulawesi Barat",114,83,2,29,0,0,0,0
"2020/06/30","Sulawesi Barat",115,84,2,29,1,1,0,0
"2020/07/01","Sulawesi Barat",117,84,2,31,2,0,0,2
"2020/07/02","Sulawesi Barat",119,85,2,32,2,1,0,1
"2020/07/03","Sulawesi Barat",120,85,2,33,1,0,0,1
"2020/07/04","Sulawesi Barat",124,85,2,37,4,0,0,4
"2020/07/05","Sulawesi Barat",124,85,2,37,0,0,0,0
"2020/07/06","Sulawesi Barat",124,89,2,33,0,4,0,-4
"2020/07/07","Sulawesi Barat",127,89,2,36,3,0,0,3
"2020/07/08","Sulawesi Barat",129,90,2,37,2,1,0,1
"2020/07/09","Sulawesi Barat",130,90,2,38,1,0,0,1
"2020/07/10","Sulawesi Barat",135,91,2,42,5,1,0,4
"2020/07/11","Sulawesi Barat",138,92,2,44,3,1,0,2
"2020/07/12","Sulawesi Barat",142,95,3,44,4,3,1,0
"2020/07/13","Sulawesi Barat",143,95,3,45,1,0,0,1
"2020/07/14","Sulawesi Barat",146,98,3,45,3,3,0,0
"2020/07/15","Sulawesi Barat",152,98,3,51,6,0,0,6
"2020/07/16","Sulawesi Barat",154,102,3,49,2,4,0,-2
"2020/07/17","Sulawesi Barat",154,102,3,49,0,0,0,0
"2020/07/18","Sulawesi Barat",158,103,3,52,4,1,0,3
"2020/07/19","Sulawesi Barat",166,113,3,50,8,10,0,-2
"2020/07/20","Sulawesi Barat",166,113,3,50,0,0,0,0
"2020/07/21","Sulawesi Barat",167,113,3,51,1,0,0,1
"2020/07/22","Sulawesi Barat",169,113,3,53,2,0,0,2
"2020/07/23","Sulawesi Barat",171,113,3,55,2,0,0,2
"2020/07/24","Sulawesi Barat",175,117,3,55,4,4,0,0
"2020/07/25","Sulawesi Barat",187,119,3,65,12,2,0,10
"2020/07/28","Sulawesi Barat",193,119,3,71,1,0,0,1
"2020/07/31","Sulawesi Barat",230,140,4,86,7,8,0,-1
"2020/08/03","Sulawesi Barat",239,147,4,88,1,3,0,-2
"2020/08/04","Sulawesi Barat",241,150,5,86,2,3,1,-2
"2020/08/05","Sulawesi Barat",245,151,5,89,4,1,0,3
"2020/08/06","Sulawesi Barat",265,151,5,109,20,0,0,20
"2020/08/07","Sulawesi Barat",267,158,5,104,2,7,0,-5
"2020/08/10","Sulawesi Barat",275,172,5,98,0,7,0,-7
"2020/08/11","Sulawesi Barat",282,178,5,99,7,6,0,1
"2020/08/12","Sulawesi Barat",282,178,6,98,0,0,1,-1
"2020/08/15","Sulawesi Barat",299,191,7,101,0,0,0,0
"2020/08/16","Sulawesi Barat",307,211,7,89,8,20,0,-12
"2020/08/17","Sulawesi Barat",319,211,7,101,12,0,0,12
"2020/08/18","Sulawesi Barat",320,217,7,96,1,6,0,-5
"2020/08/19","Sulawesi Barat",322,218,7,97,2,1,0,1
"2020/08/20","Sulawesi Barat",323,227,7,89,1,9,0,-8
"2020/08/21","Sulawesi Barat",331,227,7,97,8,0,0,8
"2020/08/22","Sulawesi Barat",347,230,7,110,16,3,0,13
"2020/08/23","Sulawesi Barat",352,237,7,108,5,7,0,-2
"2020/08/24","Sulawesi Barat",353,237,7,109,1,0,0,1
"2020/08/25","Sulawesi Barat",360,240,7,113,7,3,0,4
"2020/08/26","Sulawesi Barat",362,244,7,111,2,4,0,-2
"2020/08/30","Sulawesi Barat",393,270,7,116,5,7,0,-2
"2020/08/31","Sulawesi Barat",395,270,7,118,2,0,0,2
"2020/09/01","Sulawesi Barat",396,277,7,112,1,7,0,-6
"2020/09/02","Sulawesi Barat",396,278,7,111,0,1,0,-1
"2020/09/03","Sulawesi Barat",402,280,7,115,6,2,0,4
"2020/09/04","Sulawesi Barat",402,283,7,112,0,3,0,-3
"2020/09/05","Sulawesi Barat",419,293,7,119,17,10,0,7
"2020/09/06","Sulawesi Barat",419,293,7,119,0,0,0,0
"2020/09/07","Sulawesi Barat",419,302,7,110,0,9,0,-9
"2020/09/08","Sulawesi Barat",435,306,7,122,16,4,0,12
"2020/09/11","Sulawesi Barat",450,318,7,125,0,0,0,0
"2020/09/12","Sulawesi Barat",462,338,7,117,12,20,0,-8
"2020/09/13","Sulawesi Barat",470,341,7,122,8,3,0,5
"2020/09/14","Sulawesi Barat",471,342,7,122,1,1,0,0
"2020/09/15","Sulawesi Barat",475,347,7,121,4,5,0,-1
"2020/09/16","Sulawesi Barat",475,347,7,121,0,0,0,0
"2020/09/17","Sulawesi Barat",482,360,7,115,7,13,0,-6
"2020/09/18","Sulawesi Barat",484,364,7,113,2,4,0,-2
"2020/09/19","Sulawesi Barat",485,369,7,109,1,5,0,-4
"2020/09/20","Sulawesi Barat",504,378,7,119,19,9,0,10
"2020/09/21","Sulawesi Barat",505,378,7,120,1,0,0,1
"2020/09/22","Sulawesi Barat",530,380,7,143,25,2,0,23
"2020/09/23","Sulawesi Barat",540,385,7,148,10,5,0,5
"2020/09/24","Sulawesi Barat",546,395,9,142,6,10,2,-6
"2020/09/25","Sulawesi Barat",567,407,11,149,21,12,2,7
"2020/09/26","Sulawesi Barat",571,408,11,152,4,1,0,3
"2020/09/27","Sulawesi Barat",617,416,11,190,46,8,0,38
"2020/09/28","Sulawesi Barat",617,416,11,190,0,0,0,0
"2020/09/29","Sulawesi Barat",773,417,11,345,156,1,0,155
"2020/09/30","Sulawesi Barat",794,425,11,358,21,8,0,13
"2020/10/01","Sulawesi Barat",794,425,11,358,0,0,0,0
"2020/10/02","Sulawesi Barat",809,428,11,370,15,3,0,12
"2020/10/03","Sulawesi Barat",820,450,11,359,11,22,0,-11
"2020/10/04","Sulawesi Barat",829,465,11,353,9,15,0,-6
"2020/10/05","Sulawesi Barat",830,469,11,350,1,4,0,-3
"2020/10/06","Sulawesi Barat",842,474,11,357,12,5,0,7
"2020/10/07","Sulawesi Barat",862,478,11,373,20,4,0,16
"2020/10/08","Sulawesi Barat",868,484,11,373,6,6,0,0
"2020/10/09","Sulawesi Barat",878,492,11,375,10,8,0,2
"2020/10/10","Sulawesi Barat",878,492,11,375,0,0,0,0
"2020/10/11","Sulawesi Barat",894,653,11,230,16,161,0,-145
"2020/10/12","Sulawesi Barat",894,653,11,230,0,0,0,0
"2020/10/13","Sulawesi Barat",917,660,12,245,23,7,1,15
"2020/10/14","Sulawesi Barat",932,686,12,234,15,26,0,-11
"2020/10/15","Sulawesi Barat",939,693,12,234,7,7,0,0
"2020/10/16","Sulawesi Barat",939,693,12,234,0,0,0,0
"2020/10/17","Sulawesi Barat",949,704,12,233,10,11,0,-1
"2020/10/18","Sulawesi Barat",952,717,12,223,3,13,0,-10
"2020/10/19","Sulawesi Barat",952,717,12,223,0,0,0,0
"2020/10/20","Sulawesi Barat",967,724,12,231,15,7,0,8
"2020/10/21","Sulawesi Barat",971,734,12,225,4,10,0,-6
"2020/10/22","Sulawesi Barat",971,742,12,217,0,8,0,-8
"2020/03/03","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/04","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/05","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/06","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/07","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/08","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/09","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/10","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/11","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/12","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/13","Sulawesi Selatan",0,0,0,0,0,0,0,0
"2020/03/14","Sulawesi Selatan",0,0,0,0,0,0,0,0
